Tweet ID,Conversation ID,Depth,Username,Tweet,Date,Personal Attack?
1162,100168,3,123junk4501,@sterlingknuckle @CharlieDaniels Lack of public protection (dumbasscrap not controlling property damages and assualts) caused the problems not the terrorist activity. Is that your final answer?,7/2/20 8:12,neg
1163,100169,1,robsmithonline,"A local #BlackLivesMatter protest.  How many black people do you see in the crowd? Maybe 4? 5?  It’s a trendy movement for white hipsters. When they’ve moved on, Black people will still be dealing with crumbling communities, fatherlessness, and gang violence.  https://t.co/q7D1AnEeCa",7/6/20 19:59,neg
1164,100169,2,Cincinatus001,"@robsmithonline (1 of 2)  I observed the same thing at the June 7th black lives matters event in Buffalo New York. The event was mostly comprised of privileged white “Karen’s” who co-opt black grievances to serve as a back drop for their cultural, national masochism &amp; revolutionary “fetish”",7/7/20 6:36,neg
1165,100169,3,Cincinatus001,@robsmithonline In fact it was privileged white suburbanites / wannabe communist revolutionaries that both directly harassed / assaulted me as well as fomented unrest with the goal of getting the crowd to attack a disabled veteran.  https://t.co/yyszJ7Z6W6,7/7/20 6:37,neg
1166,100170,1,JohnathanPerk,How many #antiracist posts have you made since your Black tile on Instagram two months ago? #BlackLivesMatter,7/21/20 19:59,neg
1167,100170,2,chrismeinecke,"@JohnathanPerk A lot on Facebook. My lifelong friends aren’t backing down, so I am unfriending then. But what does that really accomplish?",7/21/20 21:53,neg
1168,100170,3,JohnathanPerk,"@chrismeinecke Keep at it. Use facts and statistics. Feign questions, rhetorically. And tag me in if you need help @JohnathanPerk on FB.",7/21/20 21:55,neg
1169,100171,1,jabuc,Anyone else sick and tired of the DMs and replies from evangelical friends you haven't seen heard from in years asking if you know or read about what Black Lives Matter stands for? 🙄,8/1/20 19:59,neg
1170,100171,2,Lauraj222,@jabuc I kept personalizing the conversation as much as possible to stave that off. I was completely annoying about it. 😁,8/3/20 1:01,neg
1171,100171,3,Lauraj222,@jabuc I’m sure that wouldn’t work with everyone but it did with mine,8/3/20 1:02,neg
1172,100172,1,jolenebuntinguk,"#BlackLivesMatter Karen, gets angry and calls coffeeshop staff ""Racists"".  https://t.co/5WEhkZGClH",8/16/20 19:56,neg
1173,100172,2,CraigFillary,@jolenebuntinguk She didn’t pay for her coffee either,8/17/20 3:00,neg
1174,100172,3,landygirl70,@CraigFillary @jolenebuntinguk Probably her plot all along 😂😂,8/17/20 7:38,neg
1175,100173,1,JaredSawyerJr,"Tamir Rice was playing with a toy gun and was killed by a cop.  Kyle Rittenhouse walked around Kenosha, WI for 4 hours with an illegal AR-15, killed two people, injured one and then was allowed to walk right by cops.   Rice was 12. Rittenhouse is 17. #blacklivesmatter✊🏽✊🏾✊🏿  https://t.co/l4FbZeqTBR",8/26/20 19:59,neg
1176,100173,2,KiithNabaalSa,@JaredSawyerJr The AR-15 is not illegal. It falls under the second amendment of the Constitution of the United States of America.,8/26/20 21:00,neg
1177,100173,3,nicholasrico55,@KiithNabaalSa @JaredSawyerJr he had the gun illegally,8/26/20 21:30,neg
1178,100174,1,PoliticalAnt,"@BreitbartNews Joy is correct, of course. Also, there is a big difference between gathering to protest for racial justice and gathering to watch a sport. #BlackLivesMatter",9/6/20 19:53,neg
1179,100174,2,awest2chat,@PoliticalAnt @BreitbartNews  https://t.co/Qoah8PBoHF,9/6/20 20:11,neg
1180,100174,3,scwheeler24,@awest2chat @PoliticalAnt @BreitbartNews  https://t.co/xJFTjV1N4Z,9/6/20 23:53,neg
1181,100175,1,ccamacho88,El Doctor Macías nunca se queja cuando los saqueadores de Black Lives Matter se amontonan para robar un súper mercado.  Solo se queja cuando esos montones de gente pertenecen a una causa política que el no abandera.   Hipócrita.,9/16/20 19:55,neg
1182,100175,2,CGuevaraCasas,@ccamacho88 ¿Por qué tendría que opinar de los BLM? ¿Es acaso un tema sanitario? El fervor sin conocimiento se llama fanatismo.,9/16/20 20:45,neg
1183,100175,3,CNovelo66,@CGuevaraCasas @ccamacho88 Porque ahí se reúne mucha más gente.,9/16/20 22:11,neg
1184,100175,4,visitorx1,@CNovelo66 @ccamacho88 Buen punto.,9/16/20 23:07,neg
1185,100176,1,KTLA,Authorities say a person was struck by a car and injured during a Black Lives Matter protest and counter-protest in Yorba Linda on Saturday  https://t.co/8HJVRQaUOO,9/26/20 19:53,neg
1186,100176,2,CaliPatriot2,@KTLA Yorba Linda citizens heard BLM /Antifa terrorists were coming to town. They were prepared to defend their city &amp; not let it become Portland or Seattle! The terrorist driver who ran over a woman was arrested -she was taken to the hospital. Guess that’s ok with twitter sociopaths.,9/26/20 20:51,pos
1187,100176,3,margari_r,@CaliPatriot2 @KTLA Imagine all the folks injured by terrorists driving into crowds and how many been killed and injured.  https://t.co/VSvQY2drwi,9/26/20 20:58,neg
1188,100176,4,MarilynnnGarcia,@margari_r @CaliPatriot2 @KTLA She’ll ignore that and call it fake.,9/27/20 5:52,neg
1189,100177,1,gehrig38,"No one, outside the Klan and skinheads, and apparently liberals, supports white supremacy. We don't ask each other because it's a stupid ass question. They need to check on each other to find out who is and who isn't. Same with BLM. When DIDN'T Black Lives Matter?",10/1/20 19:59,neg
1190,100177,2,FatsFats1,"@gehrig38 Um, when they were slaves, or hanging them or not allowing them to vote, or not allowing them to go to public schools, or...shall I go on?",10/1/20 20:04,neg
1191,100177,3,BobSuperSquad1,@FatsFats1 @gehrig38 Nice try commie,10/1/20 20:10,pos
1192,100178,1,eccemaya,My University said Black Lives Matter!! Im proUD 👏🏽👏🏽  https://t.co/bJ6VgW4gXv,10/6/20 19:52,neg
1193,100178,2,l_leever,@eccemaya All Lives Matter,10/7/20 13:09,neg
1194,100178,3,PickettMalachi,@l_leever @eccemaya If u see Black Lives Matter and then say alm why Bc no one said that white lives don’t matter,10/7/20 13:37,neg
1195,100179,1,abgutman,I just watched the video of police shooting and killing Walter Wallace Jr. in West Philly.  I immediately regretted watching it.  They shot him 10 times in front of his mother.  #BlackLivesMatter,10/26/20 19:56,pos
1196,100179,2,poshpetcarenj,"@abgutman I watched it, too. Unnecessary deadly force, per usual w/ zero consequences for the officers, I’m certain. They easily could have tased him, instead they go straight to deadly force . Sickening.",10/26/20 19:58,neg
1197,100179,3,Addison1928,@poshpetcarenj @abgutman I wonder what you would do if somebody ran at you with a knife,10/26/20 20:15,neg
1198,100179,4,SecretBaboon,"@Addison1928 @poshpetcarenj @abgutman So? If the tazer failed, they can shoot the legs, or you know disarm the guy like they are trained to do. Guy wasn't even charging them. Both cops shot straight at the torso 10 times!.  Useless, garbage police.",10/27/20 4:19,neg
1199,100179,5,almightyboodle,@SecretBaboon @Addison1928 @poshpetcarenj @abgutman “Just disarm him! I see it all the time in the John Wayne movie! Jack reacher does it!” Holy shit man come back to reality for a second. A taser isn’t going to work with all that clothing on and shooting him in the leg could potentially hit one of his arteries and kill him.,10/27/20 6:46,neg
1200,100180,1,GuyHeveldt,The Black Caps and West Indies will take a knee in support of Black Lives Matter before every match of the T20 series.,11/26/20 18:58,neg
1201,100180,2,MervRobertson,"@GuyHeveldt That's a disgrace. These are sporting events, not political protests.",11/26/20 19:38,neg
1202,100180,3,Sportsfreakconz,"@MervRobertson @GuyHeveldt Merv, may I respectfully suggest you watch Fire in Babylon",11/26/20 19:53,neg
1203,100180,4,chellew_grant,@Sportsfreakconz @MervRobertson @GuyHeveldt Nice to see all the state journalists toeing the party line.,11/26/20 19:56,neg
1204,100181,1,DavidPJablonski,Dayton warming up in Black Lives Matter T-shirts.  https://t.co/aXCQVXZsoz,12/1/20 18:41,neg
1205,100181,2,terryph1967,@DavidPJablonski Sad.  The University needs a backbone.,12/1/20 20:08,neg
1206,100181,3,TheLasagnaKing,"@terryph1967 @DavidPJablonski You mean the backbone to support the stance of young black athletes, even when it pisses of old, white, rich donors?  That backbone?",12/1/20 20:38,neg
1207,100182,1,BlogdoNoblat,Motorista atropela vários manifestantes do Black Lives Matter em Manhattan  https://t.co/Fvvsbyi3eN,12/11/20 18:58,neg
1208,100182,2,julio1918,"@BlogdoNoblat Excelente, será que amassou o carro??",12/11/20 19:01,neg
1209,100182,3,Nnise_Rrose,@julio1918 @BlogdoNoblat Excelente??? Racistas não passarão...  https://t.co/puUMNt9eOm,12/11/20 19:08,neg
1212,100183,1,TelBabe,"It baffles most of us Patrick old son why a person like you, who earned a few bob by dressing up as a spaceman and sitting at a fake plastic control panel with a fake plastic ray gun, knows what's best for us. You had just one vote for the Referendum and one for the GE. Beam off.",1/16/20 18:08,neg
1213,100183,2,TomHagen51,@TelBabe Patrick Stewart knows more about planet Zogg than realities of Brexit,1/16/20 18:35,neg
1214,100183,3,Fair4all3,@bazmac454 @TelBabe He wants us to Kling-on to the EU....,1/17/20 7:16,neg
1215,100184,1,nbeaudrot,"Again, I assume Bloomberg's long standing work on gun control is a large part of many of these endorsements.",1/21/20 18:54,neg
1216,100184,2,archpundit,@nbeaudrot Or in this case Rush thinks he’s getting big donations.  Don’t overthink on Bobby Rush.  He doesn’t.,1/21/20 20:04,neg
1217,100184,3,nbeaudrot,@archpundit why_not_both.gif,1/21/20 20:07,neg
1218,100185,1,Polysesouvient,The point is that less gun control leads to more overall homicides as easier access to guns makes it easier to kill and therefore increases the likelyhood of people committing murder. Mountains of #research confirms this. #JustLookAtUSA #GunControlSavesLives #cdnpoli  https://t.co/P8AXY2x6aB,2/6/20 18:36,neg
1219,100185,2,mileslunn,"@Polysesouvient Very interesting and correlation fairly strong even if not 100% perfect.  Only case it is a decade old, but I am sure rankings are still fairly similar with some minor changes.",2/6/20 18:47,neg
1220,100185,3,LepageDavid,"@mileslunn @Polysesouvient Again, Poly is mixing up law abiding firearm owners with the consequences of gang-related violence.  We have measures in place to ensure that 99.9%+ of firearm owners cause no problem. Criminals, however, do not follow these rules.  Look at the right numbers.",2/6/20 19:03,neg
1221,100186,1,LauraBabcock,"It’s not that I like Bloomberg more than Biden or Mayor Pete; but if American democracy dying and money is all that matters in elections,  I want a person who supports gun control and the environment and seems decent... who has endless money to beat Trump. #NewHampshirePrimary",2/11/20 18:53,neg
1222,100186,2,borocanuck,"@LauraBabcock It’s funny, as all the corruption unfolds I am starting to think that Americans may need guns to prevent a full dictatorship. No, not funny, saddest thing ever.",2/11/20 18:58,neg
1223,100186,3,BraveCanadians,@borocanuck @LauraBabcock Hahahahaha hahahahaha,2/11/20 20:15,neg
1224,100187,1,PatrickVIET67,"@AndyOstroy Dear America, Mr Ostroy just forgets that Hitler killed 14 million people inside his death camps . Don't forget : the nazis tore down statues...Banned free speech...put state before God...Instituted gun control...Nationalized healthcare ....placed strict regulations on industry.",2/16/20 18:42,neg
1225,100187,2,PatrickVIET67,@AndyOstroy Mr Ostroy is only a fearmongerer in chief . Has strictly no idea what he is talking about.,2/16/20 18:48,neg
1226,100187,3,gabrielle0316,@PatrickVIET67 @AndyOstroy ummm nope,2/16/20 18:54,neg
1227,100187,4,PatrickVIET67,@gabrielle0316 @AndyOstroy Then read my response  https://t.co/wHv56XXD6H Ostroy's BS. This Hitler rhetoric is absolute nonsense.,2/16/20 18:59,neg
1228,100187,5,gabrielle0316,"@PatrickVIET67 @AndyOstroy Hitler or not, trump is failure...only concern is himself",2/16/20 19:07,neg
1229,100187,6,PatrickVIET67,@gabrielle0316 @AndyOstroy Fair enough. I respect your opinion. But Hitler is no light subject..People cannot be throwing this stuff around like that.,2/16/20 19:08,neg
1230,100187,7,gabrielle0316,"@PatrickVIET67 @AndyOstroy Hitler/Nazis killed my grandfather for protesting against them....so I am aware, but trump is a nuclear time bomb himself",2/16/20 19:09,neg
1231,100187,8,PatrickVIET67,@gabrielle0316 @AndyOstroy Sorry to hear about your grandfather . Mine was a french army captain who fought them . Survived . His leg cripled by German artillery shrapnel.,2/16/20 19:14,neg
1232,100187,9,PatrickVIET67,"@gabrielle0316 @AndyOstroy Fair enough you think this about Trump. Still, no comparison with Hitler. The most violent people on the streets right now are AntiFa. Not Trump people.",2/16/20 19:16,neg
1233,100188,1,DanForTexas,I have finally decided we need common sense gun control. No gun should be allowed to load more than 10 magazines at a time. #2a #GunControlNow,2/21/20 18:33,neg
1234,100188,2,Agnosisparadig1,@DanForTexas What above ten clips? #Checkmate,2/22/20 0:15,neg
1235,100188,3,DanForTexas,@Agnosisparadig1 More jamming that Bob Marley,2/22/20 1:25,neg
1236,100188,4,libertylover4ev,@DanForTexas I am caving myself. I will allow for semi automatic revolvers to be illegal. ;),2/22/20 6:11,neg
1237,100188,5,SherriaVestal,@libertylover4ev @DanForTexas Revolvers? Do you even know what a revolver or semiautomatic is? This is a revolver. Do you mean all handguns? All guns are semiautomatic. Only the military has access to fully automatic firing guns  https://t.co/acLBOUgot0,2/23/20 14:48,neg
1238,100189,1,BreitbartNews,Joe Biden pushes the same old failed gun control policies that don't work.  https://t.co/Ff3QddDecx,3/16/20 19:58,neg
1239,100189,2,tatobin2,@BreitbartNews Gun control explained in one picture ...  https://t.co/g1Mh4YXDXY,3/16/20 20:10,neg
